26	113
26	183
26	184
26	192
26	196
26	198
26	200
26	210
26	220
26	222
27	28
27	30
27	32
27	41
27	42
27	44
27	45
27	46
27	49
27	51
27	54
27	56
27	62
27	66
27	67
27	68
27	71
27	75
27	77
27	79
27	82
27	85
27	88
27	90
27	92
27	93
27	100
27	103
27	109
27	113
27	114
27	116
27	118
27	124
27	126
27	128
27	136
27	144
27	145
27	149
27	150
27	151
27	153
27	155
27	159
27	160
27	166
27	167
27	168
27	170
27	173
27	176
27	177
27	178
27	180
27	181
27	195
27	197
27	198
27	199
27	201
27	205
27	208
27	210
27	211
27	213
27	215
27	217
27	218
27	219
28	30
28	32
28	45
28	56
28	66
28	68
28	71
28	72
28	73
28	74
28	84
28	85
28	86
28	92
28	93
28	98
28	104
28	109
28	113
28	114
28	116
28	118
28	128
28	135
28	136
28	141
28	145
28	149
28	150
28	153
28	157
28	159
28	160
28	163
28	166
28	167
28	168
28	170
28	173
28	174
28	176
28	177
28	178
28	179
28	180
28	188
28	197
28	198
28	205
28	208
28	211
28	213
28	215
28	217
28	218
28	219
28	221
28	222
29	52
29	58
29	62
29	63
29	85
29	109
29	132
29	137
29	146
29	147
29	156
29	178
29	179
29	191
30	32
30	41
30	42
30	44
30	45
30	48
30	49
30	50
30	51
30	54
30	56
30	59
30	64
30	66
30	67
30	68
30	71
30	73
30	74
30	77
30	80
30	82
30	85
30	86
30	88
30	90
30	92
30	93
30	96
30	98
30	100
30	103
30	105
30	109
30	111
30	113
30	114
30	116
30	118
30	124
30	126
30	128
30	134
30	135
30	136
30	140
30	141
30	142
30	143
30	144
30	145
30	149
30	150
30	153
30	155
30	159
30	160
30	164
30	166
30	167
30	168
30	170
30	172
30	173
30	176
30	177
30	178
30	179
30	180
30	184
30	191
30	195
30	197
30	198
30	199
30	200
30	201
30	205
30	207
30	208
30	209
30	211
30	213
30	215
30	218
30	219
30	222
31	37
32	45
32	48
32	54
32	66
32	68
32	71
32	77
32	80
32	82
32	85
32	88
32	90
32	105
32	109
32	114
32	118
32	124
32	128
32	135
32	136
32	137
32	140
32	141
32	145
32	148
32	149
32	150
32	153
32	155
32	159
32	166
32	167
32	168
32	170
32	177
32	180
32	195
32	197
32	205
32	211
32	213
32	215
32	218
33	185
34	43
34	78
34	110
34	139
34	158
34	162
34	169
34	171
34	206
35	43
35	73
35	78
35	110
35	122
35	139
35	162
35	169
35	203
35	206
36	57
36	64
36	105
36	123
36	127
36	153
36	184
36	200
36	207
37	41
38	117
38	204
39	77
39	90
39	114
39	136
39	160
39	177
40	55
40	185
41	49
41	54
41	56
41	60
41	62
41	66
41	69
41	71
41	82
41	90
41	92
41	98
41	114
41	118
41	156
41	159
41	160
41	166
41	167
41	170
41	173
41	176
41	177
41	178
41	197
41	208
41	211
41	213
41	219
41	222
42	54
42	58
42	66
42	69
42	75
42	92
42	98
42	99
42	103
42	105
42	116
42	118
42	128
42	136
42	140
42	145
42	146
42	149
42	150
42	153
42	156
42	160
42	166
42	176
42	190
42	197
42	201
42	209
42	211
42	218
42	219
43	51
43	73
43	78
43	89
43	110
43	112
43	122
43	139
43	150
43	158
43	162
43	169
43	171
43	203
43	206
44	103
44	128
44	192
45	48
45	54
45	66
45	68
45	71
45	77
45	82
45	85
45	92
45	100
45	109
45	111
45	113
45	118
45	128
45	135
45	136
45	137
45	140
45	141
45	143
45	144
45	145
45	146
45	150
45	153
45	155
45	156
45	159
45	165
45	166
45	167
45	168
45	170
45	177
45	178
45	180
45	192
45	197
45	201
45	205
45	208
45	211
45	213
45	215
45	218
45	219
46	48
46	58
46	66
46	77
46	82
46	84
46	85
46	90
46	109
46	113
46	118
46	126
46	128
46	135
46	136
46	140
46	145
46	146
46	150
46	153
46	156
46	159
46	167
46	168
46	178
46	180
46	190
46	191
46	195
46	205
46	208
46	211
46	212
46	213
46	218
46	219
47	53
47	95
47	154
47	216
48	52
48	54
48	62
48	68
48	90
48	92
48	128
48	132
48	141
48	145
48	156
48	164
48	165
48	166
48	168
48	170
48	173
48	191
48	195
48	197
48	208
48	211
48	218
49	52
49	54
49	56
49	58
49	62
49	66
49	67
49	68
49	71
49	73
49	75
49	76
49	77
49	79
49	82
49	84
49	85
49	90
49	92
49	104
49	105
49	109
49	113
49	114
49	116
49	118
49	124
49	132
49	136
49	141
49	148
49	150
49	159
49	160
49	164
49	165
49	166
49	167
49	168
49	170
49	173
49	176
49	177
49	178
49	180
49	189
49	190
49	191
49	195
49	197
49	198
49	205
49	208
49	211
49	212
49	213
49	219
50	57
50	64
50	76
50	103
50	123
50	127
50	128
50	134
50	142
50	153
50	163
50	172
50	184
50	199
50	200
50	201
50	207
50	209
50	220
50	222
51	56
51	72
51	73
51	74
51	75
51	76
51	80
51	86
51	93
51	98
51	102
51	110
51	111
51	122
51	130
51	134
51	136
51	138
51	157
51	159
51	160
51	162
51	163
51	166
51	167
51	169
51	171
51	176
51	184
51	194
51	196
51	197
51	199
51	206
51	209
51	215
51	222
52	58
52	62
52	63
52	66
52	84
52	85
52	99
52	109
52	115
52	132
52	137
52	141
52	146
52	147
52	150
52	156
52	164
52	165
52	170
52	178
52	179
52	180
52	189
52	191
52	198
52	211
52	213
53	95
53	129
53	154
53	216
54	58
54	62
54	63
54	66
54	68
54	69
54	71
54	73
54	74
54	75
54	82
54	85
54	86
54	88
54	90
54	92
54	98
54	99
54	109
54	114
54	118
54	128
54	135
54	137
54	140
54	141
54	145
54	146
54	150
54	153
54	156
54	159
54	164
54	165
54	166
54	167
54	168
54	170
54	177
54	178
54	190
54	191
54	192
54	195
54	197
54	205
54	208
54	211
54	213
54	218
54	219
56	66
56	67
56	69
56	71
56	75
56	76
56	79
56	82
56	86
56	90
56	92
56	98
56	104
56	111
56	113
56	116
56	118
56	128
56	135
56	146
56	148
56	150
56	153
56	159
56	160
56	161
56	166
56	167
56	168
56	170
56	173
56	176
56	177
56	195
56	196
56	197
56	198
56	205
56	210
56	211
56	213
56	215
56	218
56	219
56	222
57	105
57	111
57	123
57	128
57	142
57	150
57	163
57	168
57	172
57	199
57	200
57	205
57	207
58	62
58	63
58	69
58	73
58	75
58	82
58	85
58	94
58	98
58	99
58	105
58	109
58	115
58	118
58	132
58	135
58	136
58	137
58	140
58	146
58	147
58	149
58	153
58	156
58	159
58	164
58	165
58	168
58	178
58	179
58	189
58	190
58	191
58	195
58	198
58	208
58	211
58	212
58	213
58	218
59	72
59	82
59	131
59	166
59	184
59	215
59	220
60	91
60	185
61	80
61	87
61	108
61	111
61	143
61	157
61	163
61	166
61	181
61	186
61	196
61	215
62	63
62	66
62	71
62	73
62	82
62	84
62	85
62	92
62	93
62	94
62	98
62	99
62	109
62	114
62	118
62	126
62	132
62	136
62	137
62	140
62	141
62	146
62	153
62	156
62	164
62	165
62	166
62	167
62	170
62	173
62	177
62	178
62	179
62	189
62	190
62	191
62	198
62	208
62	211
62	212
62	213
63	66
63	73
63	85
63	109
63	113
63	115
63	132
63	140
63	145
63	146
63	147
63	150
63	153
63	156
63	165
63	168
63	170
63	174
63	178
63	179
63	189
63	191
63	195
63	213
64	116
64	127
64	128
64	153
64	200
64	201
64	207
64	209
64	220
65	151
66	68
66	70
66	71
66	72
66	76
66	77
66	82
66	84
66	85
66	86
66	88
66	90
66	92
66	96
66	105
66	108
66	109
66	113
66	114
66	126
66	134
66	135
66	136
66	137
66	140
66	141
66	145
66	146
66	147
66	149
66	153
66	156
66	157
66	159
66	160
66	165
66	166
66	168
66	170
66	173
66	176
66	177
66	178
66	179
66	180
66	181
66	182
66	186
66	190
66	191
66	195
66	197
66	200
66	201
66	202
66	207
66	210
66	211
66	212
66	213
66	217
66	218
66	219
66	221
67	69
67	99
67	101
67	113
67	114
67	116
67	118
67	126
67	188
67	195
68	76
68	77
68	81
68	82
68	85
68	88
68	90
68	92
68	114
68	118
68	128
68	133
68	136
68	145
68	149
68	153
68	159
68	166
68	167
68	168
68	177
68	195
68	197
68	205
68	208
68	210
68	211
68	213
68	215
68	218
68	219
69	75
69	82
69	98
69	99
69	113
69	116
69	118
69	126
69	148
69	173
69	188
69	195
69	198
69	208
69	210
69	215
70	71
70	73
70	84
70	86
70	118
70	136
70	146
70	147
70	150
70	153
70	156
70	190
70	209
70	215
70	219
70	221
71	75
71	82
71	85
71	92
71	98
71	99
71	109
71	113
71	114
71	118
71	128
71	132
71	136
71	145
71	146
71	148
71	150
71	153
71	156
71	159
71	160
71	161
71	164
71	166
71	167
71	168
71	170
71	173
71	176
71	177
71	180
71	190
71	191
71	195
71	197
71	198
71	205
71	208
71	211
71	212
71	213
71	218
71	219
71	222
72	86
72	116
72	118
72	128
72	134
72	150
72	157
72	159
72	163
72	167
72	176
72	197
72	200
72	205
72	207
72	209
72	220
73	76
73	77
73	78
73	82
73	84
73	85
73	94
73	105
73	109
73	122
73	124
73	128
73	136
73	137
73	139
73	140
73	141
73	145
73	146
73	156
73	158
73	166
73	169
73	170
73	171
73	178
73	179
73	180
73	189
73	190
73	191
73	193
73	197
73	203
73	211
73	213
73	217
73	219
74	84
74	86
74	93
74	104
74	118
74	124
74	136
74	137
74	159
74	160
74	166
74	167
74	177
74	190
74	205
74	208
74	215
74	218
74	219
74	221
75	98
75	99
75	108
75	110
75	118
75	140
75	146
75	153
75	157
75	196
75	198
75	210
75	215
75	222
76	86
76	92
76	98
76	102
76	108
76	113
76	127
76	134
76	136
76	142
76	150
76	157
76	173
76	176
76	198
76	199
76	200
76	205
76	207
76	213
76	222
77	79
77	82
77	84
77	85
77	90
77	98
77	109
77	114
77	118
77	126
77	128
77	137
77	145
77	150
77	153
77	156
77	159
77	166
77	170
77	176
77	177
77	178
77	180
77	190
77	191
77	205
77	208
77	210
77	211
77	212
77	213
77	219
78	89
78	110
78	122
78	139
78	158
78	162
78	169
78	171
78	203
78	206
79	81
79	82
79	88
79	93
79	109
79	113
79	130
79	132
79	173
79	176
79	187
79	205
79	215
79	222
80	85
80	108
80	124
80	157
80	163
80	166
80	177
80	178
80	184
80	197
80	199
80	215
81	82
81	117
81	149
81	202
81	215
82	84
82	85
82	86
82	88
82	90
82	92
82	98
82	104
82	105
82	109
82	113
82	114
82	116
82	118
82	126
82	128
82	132
82	135
82	137
82	145
82	150
82	153
82	159
82	160
82	161
82	164
82	165
82	166
82	167
82	168
82	170
82	173
82	176
82	177
82	178
82	179
82	195
82	197
82	198
82	202
82	205
82	210
82	211
82	213
82	215
82	219
82	222
83	108
83	119
83	134
83	157
83	175
83	182
83	184
83	192
84	86
84	93
84	104
84	109
84	118
84	122
84	124
84	136
84	137
84	146
84	150
84	156
84	167
84	178
84	179
84	190
84	194
84	205
84	211
84	213
84	215
84	218
84	221
85	86
85	88
85	90
85	92
85	94
85	109
85	115
85	118
85	124
85	125
85	128
85	132
85	135
85	136
85	137
85	140
85	145
85	146
85	150
85	153
85	156
85	159
85	160
85	164
85	165
85	166
85	167
85	168
85	170
85	178
85	180
85	189
85	190
85	191
85	198
85	208
85	211
85	213
85	215
85	218
86	92
86	93
86	98
86	104
86	105
86	108
86	109
86	113
86	118
86	124
86	128
86	135
86	136
86	150
86	157
86	159
86	160
86	163
86	166
86	167
86	174
86	178
86	180
86	194
86	197
86	198
86	199
86	205
86	207
86	209
86	211
86	213
86	215
86	218
86	221
86	222
86	223
87	108
87	157
87	163
87	181
87	186
87	215
88	90
88	109
88	111
88	128
88	131
88	141
88	143
88	145
88	149
88	150
88	159
88	168
88	170
88	176
88	187
88	211
88	215
88	218
89	112
89	150
89	171
89	203
89	207
89	215
90	92
90	114
90	118
90	128
90	131
90	136
90	137
90	141
90	145
90	149
90	150
90	159
90	160
90	164
90	166
90	170
90	176
90	177
90	178
90	180
90	195
90	205
90	208
90	211
90	213
90	215
90	218
91	106
91	115
91	116
91	120
91	151
91	152
91	185
91	224
92	98
92	100
92	105
92	109
92	113
92	114
92	118
92	126
92	128
92	136
92	141
92	145
92	146
92	148
92	149
92	150
92	153
92	156
92	159
92	160
92	164
92	166
92	167
92	170
92	173
92	174
92	176
92	177
92	178
92	199
92	201
92	205
92	208
92	211
92	213
92	215
92	218
93	96
93	98
93	99
93	104
93	109
93	111
93	114
93	118
93	124
93	126
93	128
93	130
93	140
93	153
93	159
93	160
93	166
93	167
93	170
93	173
93	176
93	178
93	180
93	191
93	195
93	197
93	205
93	213
93	215
93	218
93	219
93	222
94	102
94	109
94	132
94	137
94	146
94	149
94	161
94	178
94	191
95	129
95	154
95	216
96	113
96	128
96	176
96	184
96	197
96	215
97	106
98	99
98	102
98	113
98	126
98	128
98	136
98	140
98	141
98	148
98	153
98	156
98	157
98	159
98	160
98	166
98	170
98	173
98	176
98	184
98	191
98	197
98	198
98	208
98	211
98	222
99	113
99	116
99	118
99	126
99	140
99	145
99	146
99	148
99	153
99	173
99	188
99	195
99	208
99	212
100	128
100	135
100	136
100	140
100	143
100	144
100	145
100	168
100	170
100	192
100	201
101	113
102	133
102	157
102	160
102	196
102	215
103	105
103	116
103	127
103	128
103	134
103	142
103	150
103	153
103	172
103	184
103	192
103	200
103	201
103	209
104	118
104	124
104	146
104	156
104	159
104	160
104	166
104	167
104	197
104	205
104	208
104	213
104	215
104	219
104	221
105	113
105	116
105	118
105	123
105	128
105	142
105	150
105	153
105	159
105	160
105	163
105	166
105	172
105	174
105	184
105	197
105	199
105	200
105	205
105	207
105	209
105	211
105	218
106	121
106	151
107	216
108	119
108	150
108	153
108	157
108	159
108	163
108	175
108	181
108	182
108	184
108	192
108	194
108	196
108	199
108	205
108	209
108	213
108	215
108	217
108	220
108	221
109	113
109	115
109	118
109	126
109	132
109	137
109	146
109	147
109	148
109	149
109	150
109	156
109	159
109	164
109	165
109	166
109	170
109	173
109	176
109	177
109	178
109	180
109	190
109	191
109	198
109	205
109	211
109	213
109	215
109	218
109	219
110	112
110	122
110	130
110	139
110	158
110	162
110	169
110	171
110	203
110	206
110	215
111	122
111	123
111	128
111	135
111	142
111	143
111	149
111	150
111	160
111	163
111	167
111	168
111	198
111	205
111	207
112	139
112	169
112	171
112	203
112	215
113	114
113	116
113	118
113	126
113	128
113	132
113	135
113	145
113	148
113	150
113	159
113	160
113	161
113	167
113	168
113	170
113	173
113	174
113	176
113	177
113	188
113	195
113	196
113	197
113	198
113	200
113	205
113	210
113	211
113	212
113	215
113	218
113	219
113	222
114	116
114	118
114	124
114	128
114	136
114	145
114	150
114	159
114	160
114	166
114	170
114	173
114	176
114	177
114	178
114	180
114	195
114	197
114	201
114	205
114	211
114	213
114	219
115	140
115	146
115	147
115	165
115	170
115	178
115	185
115	189
115	191
116	126
116	128
116	134
116	136
116	142
116	153
116	157
116	160
116	170
116	172
116	177
116	184
116	188
116	195
116	200
116	207
116	209
116	212
116	222
117	204
118	124
118	126
118	128
118	136
118	137
118	140
118	146
118	148
118	153
118	156
118	159
118	160
118	164
118	166
118	168
118	170
118	177
118	178
118	179
118	188
118	190
118	191
118	195
118	197
118	208
118	209
118	210
118	211
118	213
118	218
118	219
118	221
118	222
119	134
119	157
119	175
119	182
119	184
119	192
120	185
120	224
122	139
122	150
122	158
122	169
122	171
122	193
122	203
122	205
122	206
122	215
123	160
123	172
123	184
123	200
123	207
123	214
124	128
124	160
124	166
124	167
124	168
124	177
124	190
124	205
124	211
124	213
124	215
124	218
124	219
124	221
125	186
125	219
126	132
126	136
126	148
126	156
126	168
126	178
126	180
126	188
126	192
126	195
126	208
126	212
126	213
127	128
127	134
127	142
127	153
127	184
127	199
127	200
127	201
127	209
128	134
128	135
128	136
128	137
128	140
128	141
128	142
128	143
128	144
128	145
128	149
128	150
128	153
128	155
128	159
128	160
128	166
128	167
128	168
128	170
128	172
128	174
128	176
128	177
128	178
128	180
128	184
128	195
128	197
128	198
128	199
128	200
128	201
128	205
128	207
128	208
128	209
128	211
128	213
128	215
128	217
128	218
128	219
129	154
130	138
130	169
130	171
130	206
130	215
131	149
131	161
131	187
132	136
132	137
132	145
132	146
132	156
132	164
132	165
132	166
132	168
132	170
132	173
132	178
132	180
132	189
132	191
132	195
132	198
132	211
132	213
133	193
133	196
133	215
134	142
134	157
134	172
134	175
134	184
134	192
134	200
134	207
135	136
135	137
135	149
135	150
135	159
135	160
135	168
135	170
135	178
135	201
135	205
135	208
135	217
136	137
136	140
136	145
136	146
136	147
136	149
136	150
136	153
136	156
136	159
136	160
136	166
136	167
136	168
136	170
136	173
136	177
136	178
136	179
136	180
136	188
136	190
136	191
136	195
136	197
136	205
136	209
136	211
136	212
136	213
136	215
136	218
136	219
137	146
137	147
137	150
137	153
137	156
137	159
137	164
137	166
137	167
137	168
137	170
137	173
137	178
137	179
137	180
137	189
137	190
137	191
137	197
137	211
137	212
137	218
137	219
138	171
138	215
139	158
139	162
139	169
139	203
139	206
140	145
140	146
140	153
140	156
140	166
140	178
140	191
140	208
140	211
141	149
141	150
141	164
141	165
141	166
141	170
141	177
141	180
141	205
141	208
141	211
142	172
142	184
142	188
142	199
142	200
142	207
142	209
143	144
143	155
143	176
143	201
144	155
144	201
145	148
145	150
145	153
145	156
145	159
145	166
145	167
145	168
145	170
145	177
145	190
145	191
145	195
145	197
145	205
145	211
145	212
145	213
145	218
145	219
146	147
146	150
146	153
146	156
146	160
146	164
146	165
146	167
146	170
146	178
146	179
146	189
146	190
146	191
146	192
146	198
146	208
146	209
146	211
146	212
146	213
146	218
147	150
147	156
147	170
147	179
147	189
147	190
147	191
147	211
147	213
148	160
148	167
148	173
148	195
148	197
148	210
148	222
149	150
149	159
149	160
149	161
149	166
149	167
149	168
149	170
149	176
149	205
149	217
149	218
150	153
150	156
150	159
150	160
150	163
150	166
150	168
150	170
150	173
150	176
150	177
150	178
150	179
150	180
150	190
150	191
150	195
150	197
150	198
150	199
150	207
150	209
150	211
150	212
150	213
150	217
150	218
150	219
150	222
151	185
152	185
153	156
153	159
153	160
153	166
153	167
153	170
153	172
153	173
153	174
153	177
153	178
153	180
153	184
153	190
153	191
153	195
153	199
153	200
153	201
153	205
153	207
153	208
153	209
153	212
153	215
153	217
153	218
154	216
155	192
155	201
156	164
156	166
156	167
156	170
156	177
156	178
156	179
156	180
156	190
156	191
156	192
156	195
156	205
156	208
156	209
156	211
156	212
156	213
156	218
156	219
157	159
157	160
157	163
157	166
157	167
157	174
157	175
157	181
157	182
157	184
157	192
157	194
157	196
157	197
157	199
157	200
157	201
157	205
157	207
157	214
157	215
157	222
157	223
158	162
158	169
158	203
158	206
159	160
159	161
159	166
159	167
159	170
159	172
159	173
159	174
159	176
159	177
159	178
159	180
159	190
159	197
159	198
159	205
159	209
159	211
159	213
159	215
159	218
160	163
160	166
160	167
160	168
160	170
160	173
160	176
160	177
160	178
160	179
160	197
160	198
160	205
160	208
160	209
160	211
160	213
160	215
160	217
160	218
160	222
161	173
161	187
161	194
161	195
161	197
161	215
162	169
162	171
162	203
162	206
163	166
163	174
163	181
163	186
163	205
163	207
163	215
164	165
164	170
164	178
164	189
164	191
164	198
164	208
164	211
164	213
164	218
165	166
165	168
165	170
165	178
165	179
165	189
165	191
165	198
165	208
165	212
165	213
166	167
166	168
166	170
166	173
166	176
166	177
166	178
166	180
166	190
166	195
166	197
166	205
166	209
166	211
166	213
166	215
166	218
166	219
167	170
167	173
167	177
167	178
167	180
167	190
167	191
167	194
167	197
167	201
167	211
167	213
167	218
167	221
167	222
168	170
168	172
168	177
168	178
168	180
168	198
168	201
168	205
168	207
168	209
168	211
168	218
169	171
169	203
169	206
169	215
170	173
170	177
170	178
170	179
170	180
170	189
170	190
170	191
170	197
170	198
170	205
170	208
170	211
170	213
170	218
171	203
171	206
171	215
172	184
172	199
172	200
172	201
172	207
172	209
173	176
173	177
173	180
173	195
173	197
173	198
173	205
173	213
173	215
173	219
173	222
174	197
175	182
175	184
175	192
175	199
175	220
176	177
176	187
176	197
176	198
176	205
176	213
176	215
176	222
177	178
177	180
177	195
177	197
177	205
177	211
177	213
177	217
177	218
177	219
178	179
178	180
178	189
178	190
178	191
178	195
178	197
178	198
178	201
178	211
178	213
178	215
178	218
178	219
179	191
179	205
179	211
179	213
179	218
180	191
180	195
180	205
180	211
180	213
180	219
181	196
181	205
181	215
182	184
182	192
184	192
184	196
184	199
184	200
184	207
184	209
184	215
184	220
184	222
185	224
187	215
189	191
189	198
189	213
190	191
190	198
190	211
190	212
190	213
190	218
190	219
190	221
191	195
191	198
191	211
191	212
191	213
191	218
192	212
192	220
193	211
193	212
194	215
194	220
195	205
195	208
195	211
195	212
195	213
195	219
196	198
196	199
196	210
196	215
196	222
197	198
197	205
197	208
197	209
197	211
197	213
197	215
197	218
197	222
198	205
198	210
198	211
198	213
198	215
198	218
198	222
199	200
199	207
199	209
199	215
200	201
200	207
200	209
201	207
201	208
202	215
203	206
205	207
205	208
205	210
205	211
205	212
205	213
205	217
205	218
205	219
205	221
205	222
206	215
207	209
208	211
208	215
209	222
210	222
211	213
211	218
211	219
212	213
212	217
213	217
213	218
213	219
215	218
215	219
215	221
218	219
